,text,general_tags,specific_tags,token_tagset
10,The Tukomi video advertises a 1-year investment return of 2800 % .,"['DT', 'PROPN', 'NOUN', 'VBPR', 'FW', 'CD', 'SYM', 'NOUN', 'NOUN', 'CD', 'SYM', 'PUNC']","['DT', 'NNP', 'NN', 'VBZ', 'FW', 'CD', 'HYPH', 'NN', 'NN', 'CDB', 'PMS', 'PMP']","['Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'MGNN', 'MGNN']"
11,"Was searching for intense programming jobs like eCommerce , inventory system , etc .","['VBPT', 'VBPR', 'IN', 'JJ', 'NOUN', 'NOUN', 'IN', 'PROPN', 'PUNC', 'NOUN', 'NOUN', 'PUNC', 'FW', 'PUNC']","['VBD', 'VBG', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'NNP', 'PMC', 'NN', 'NN', 'PMC', 'FW', 'PMP']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
12,Any insights on this ?,"['PROPN', 'NOUN', 'FW', 'DT', 'PUNC']","['NNP', 'NNS', 'FW', 'DT', 'PMQ']","['MGNN', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
13,"If it matters , I 'm a dom , daddy dom , actually .","['IN', 'PR', 'VBPR', 'PUNC', 'CD', 'NOUN', 'FW', 'DT', 'PUNC', 'FW', 'JJ', 'PUNC', 'PUNC', 'PUNC']","['IN', 'PRP', 'VBZ', 'PMC', 'CDB', 'NNCA', 'FW', 'DT', 'PMC', 'FW', 'JJ', 'PMC', ',', 'PMP']","['Spacy', 'Spacy', 'Spacy', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
14,To surrender all desires and only then can one find inner peace or whatever .,"['TO', 'VB', 'DT', 'NOUN', 'CONJ', 'RB', 'RB', 'FW', 'PR', 'VB', 'JJ', 'NOUN', 'CONJ', 'DT', 'PUNC']","['TO', 'VB', 'DT', 'NNS', 'CC', 'RB', 'RB', 'FW', 'PRP', 'VB', 'JJ', 'NN', 'CC', 'WDT', 'PMP']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN']"
15,"If so , you guys can share it here .","['IN', 'RB', 'PUNC', 'PR', 'NOUN', 'FW', 'VB', 'PR', 'RB', 'PUNC']","['IN', 'RB', 'PMC', 'PRP', 'NNS', 'FW', 'VB', 'PRP', 'RB', 'PMP']","['Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'MGNN']"
16,Is it because of the UG rap battle ?,"['VBPR', 'PR', 'IN', 'IN', 'DT', 'SYM', 'NOUN', 'NOUN', 'PUNC']","['VBZ', 'PRP', 'IN', 'IN', 'DT', 'PMS', 'NNC', 'NN', 'PMQ']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'MGNN']"
17,Is it possible to not choose a candidate ?,"['VBPR', 'PR', 'JJ', 'TO', 'RB', 'VB', 'FW', 'NOUN', 'PUNC']","['VBZ', 'PRP', 'JJ', 'TO', 'RB', 'VB', 'FW', 'NN', 'PMQ']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
18,The current trend right now is the diskless system right ?,"['DT', 'JJ', 'NOUN', 'RB', 'RB', 'VBPR', 'DT', 'FW', 'NOUN', 'JJ', 'PUNC']","['DT', 'JJ', 'NN', 'RB', 'RB', 'VBZ', 'DT', 'FW', 'NN', 'JJ', 'PMQ']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN']"
19,Is there any way to restore said photos & videos ?,"['VBPR', 'EX', 'FW', 'FW', 'TO', 'VB', 'VBPT', 'NOUN', 'SYM', 'NOUN', 'PUNC']","['VBZ', 'EX', 'FW', 'FW', 'TO', 'VB', 'VBN', 'NNS', 'PMS', 'NNS', 'PMQ']","['Spacy', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
20,Just send a message if you 're G,"['RB', 'VB', 'FW', 'NOUN', 'IN', 'PR', 'VBPR', 'PROPN']","['RB', 'VB', 'FW', 'NN', 'IN', 'PRP', 'VBP', 'NNP']","['Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN']"
21,About you : A biological woman . Being petite is a plus but not preferred . Around age 20-35 .,"['IN', 'PR', 'SYM', 'PROPN', 'JJ', 'FW', 'PUNC', 'VBPR', 'JJ', 'VBPR', 'FW', 'JJ', 'CONJ', 'RB', 'JJ', 'PUNC', 'IN', 'NOUN', 'CD', 'PUNC']","['IN', 'PRP', 'PMS', 'NNP', 'JJ', 'FW', 'PMP', 'VBG', 'JJ', 'VBZ', 'FW', 'JJ', 'CC', 'RB', 'JJ', 'PMP', 'IN', 'NN', 'CDB', 'PMP']","['Spacy', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN', 'MGNN']"
22,The lesson will cover 1 . pronunciation 2 .,"['DT', 'NOUN', 'MD', 'VB', 'CD', 'PUNC', 'NOUN', 'CD', 'PUNC']","['DT', 'NN', 'MD', 'VB', 'CDB', 'PMP', 'NN', 'CDB', 'PMP']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'MGNN', 'Spacy', 'MGNN', 'MGNN']"
23,I am just genuinely curious .,"['CD', 'NOUN', 'RB', 'RB', 'JJ', 'PUNC']","['CDB', 'NNCA', 'RB', 'RB', 'JJ', 'PMP']","['MGNN', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'MGNN']"
24,Medicated bandages can be used on burns .,"['JJ', 'NOUN', 'FW', 'VB', 'VBPT', 'FW', 'NOUN', 'PUNC']","['JJ', 'NNS', 'FW', 'VB', 'VBN', 'FW', 'NNS', 'PMP']","['Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
25,"The begonia and lavender , danger and suspicion , respectively .","['DT', 'NOUN', 'CONJ', 'NOUN', 'PUNC', 'NOUN', 'CONJ', 'NOUN', 'PUNC', 'RB', 'PUNC']","['DT', 'NN', 'CC', 'NN', 'PMC', 'NN', 'CC', 'NN', 'PMC', 'RB', 'PMP']","['Spacy', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'Spacy', 'Spacy', 'MGNN', 'Spacy', 'MGNN']"
