,text,general_tags,specific_tags,token_tagset
10,"Bukod sa usapin ng mga sapi ng PLDT ni Yuchengco , inakusahan din ni Lacson sa kanyang talumpati sa Senado nitong Lunes na sangkot ang dating pangulo sa operasyon ng jueteng at smuggling .","['CONJ', 'CONJ', 'NOUN', 'CONJ', 'DT', 'NOUN', 'CONJ', 'PROPN', 'DT', 'PROPN', 'PUNC', 'VBPT', 'RB', 'DT', 'PROPN', 'CONJ', 'PR', 'NOUN', 'CONJ', 'PROPN', 'PR', 'PROPN', 'CCP', 'JJ', 'DT', 'JJ', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'NOUN', 'IN', 'FW', 'PUNC']","['CCT', 'CCT', 'NNC', 'CCB', 'DTCP', 'NNC', 'CCB', 'NNPA', 'DTP', 'NNP', 'PMC', 'VBTS', 'RBI', 'DTP', 'NNP', 'CCT', 'PRSP', 'NNC', 'CCT', 'NNP', 'PRO', 'NNP', 'CCP', 'JJD', 'DTC', 'JJD', 'NNC', 'CCT', 'NNC', 'CCB', 'NNC', 'IN', 'FW', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN']"
11,"Kaya kapag nagsalubong po ang dalawang hangin na iyan ay nagkakaroon po tayo ng thunderstorms , ang ITCZ , naman ay ang hanging nanggagaling sa northern at southern hemisphere converge na syang nagdadala ng malaakas na pag-uulan '' paliwanag ni PAGASA weather specialist Meno Mendoza .","['CONJ', 'CONJ', 'VBPT', 'FW', 'DT', 'CD', 'NOUN', 'CCP', 'PR', 'LM', 'VBPR', 'FW', 'PR', 'CONJ', 'FW', 'PUNC', 'DT', 'PROPN', 'PUNC', 'RB', 'LM', 'DT', 'NOUN', 'VBPR', 'CONJ', 'FW', 'FW', 'FW', 'FW', 'FW', 'CCP', 'NOUN', 'VBPR', 'CONJ', 'JJ', 'CCP', 'NOUN', 'SYM', 'NOUN', 'DT', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PUNC']","['CCR', 'CCR', 'VBTS', 'FW', 'DTC', 'JJN', 'NNC', 'CCP', 'PRO', 'LM', 'VBTR', 'FW', 'PRP', 'CCB', 'FW', 'PMC', 'DTC', 'NNPA', 'PMC', 'RBI', 'LM', 'DTC', 'NNC', 'VBTR', 'CCT', 'FW', 'FW', 'FW', 'FW', 'FW', 'CCP', 'NNC', 'VBTR', 'CCB', 'JJD', 'CCP', 'NNC', 'PMS', 'NNC', 'DTP', 'NNPA', 'NN', 'NN', 'NNP', 'NNP', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'MGNN', 'MGNN']"
12,May tinatawagan kasi ako ilang days na puro ganyan ang voice mail,"['VB', 'VBPR', 'CONJ', 'PR', 'PR', 'FW', 'CCP', 'JJ', 'NOUN', 'DT', 'NOUN', 'NOUN']","['VBH', 'VBTR', 'CCR', 'PRS', 'PRQ', 'FW', 'CCP', 'JJD', 'NNC', 'DTC', 'NN', 'NN']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair']"
13,Mayroonng naniniwalang ang taeng ito ay kahit papaano ' y may naidudulot na mabuti sa katawan .,"['PROPN', 'VBPR', 'DT', 'NOUN', 'PR', 'LM', 'CONJ', 'RB', 'SYM', 'FW', 'VB', 'VBPR', 'CCP', 'JJ', 'CONJ', 'NOUN', 'PUNC']","['NNP', 'VBTR', 'DTC', 'NNC', 'PRO', 'LM', 'CCT', 'RBQ', 'PMS', 'FW', 'VBH', 'VBTR', 'CCP', 'JJD', 'CCT', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
14,Ang lungkot ng buhay parang may kulang talaga .,"['DT', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'VB', 'JJ', 'RB', 'PUNC']","['DTC', 'NNC', 'CCB', 'NNC', 'CCT', 'VBH', 'JJD', 'RBT', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
15,"Iniisip niya kami na lagi sasagot sa lahat , at panay pa ang parinig sa boyfriend ko kapag may gusto ipabili .","['VBPT', 'PR', 'PR', 'CCP', 'RB', 'VBFT', 'CONJ', 'PR', 'PUNC', 'IN', 'JJ', 'RB', 'DT', 'FW', 'CONJ', 'FW', 'PR', 'CONJ', 'VB', 'VB', 'VB', 'PUNC']","['VBTS', 'PRS', 'PRP', 'CCP', 'RBW', 'VBTF', 'CCT', 'PRI', 'PMC', 'IN', 'JJD', 'RBI', 'DTC', 'FW', 'CCT', 'FW', 'PRS', 'CCR', 'VBH', 'VBS', 'VBOF', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
16,kasi sa mga video napapanood ko ng korean at japanese dami lalakeng nagpakulay buhok sa kanila even mga student sa school kaya assume ko hindi binabastos mga may kulay buhok doon .,"['CONJ', 'CONJ', 'DT', 'FW', 'VBPR', 'PR', 'CONJ', 'NOUN', 'FW', 'FW', 'NOUN', 'NOUN', 'VBPT', 'NOUN', 'CONJ', 'PR', 'FW', 'DT', 'FW', 'CONJ', 'FW', 'CONJ', 'FW', 'PR', 'RB', 'VBPR', 'DT', 'VB', 'NOUN', 'NOUN', 'PR', 'PUNC']","['CCR', 'CCT', 'DTCP', 'FW', 'VBTR', 'PRS', 'CCB', 'NNC', 'FW', 'FW', 'NNC', 'NNC', 'VBTS', 'NNC', 'CCT', 'PRSP', 'FW', 'DTCP', 'FW', 'CCT', 'FW', 'CCR', 'FW', 'PRS', 'RBF', 'VBTR', 'DTCP', 'VBH', 'NNC', 'NNC', 'PRL', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
17,This may be a misleading title .,"['DT', 'VB', 'VB', 'FW', 'JJ', 'NOUN', 'PUNC']","['DT', 'VBH', 'VB', 'FW', 'JJ', 'NN', 'PMP']","['Flair', 'MGNN', 'Flair', 'MGNN', 'Flair', 'Flair', 'MGNN']"
18,"Kung baga , it may be touched at some points of the course pero hindi talaga sya major major thing 'no ?","['CONJ', 'NOUN', 'PUNC', 'PR', 'VB', 'VB', 'VBPT', 'IN', 'DT', 'NOUN', 'IN', 'DT', 'NOUN', 'CONJ', 'RB', 'RB', 'PR', 'JJ', 'JJ', 'NOUN', 'UH', 'PUNC']","['CCR', 'NNC', 'PMC', 'PRP', 'VBH', 'VB', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'DT', 'NN', 'CCT', 'RBF', 'RBT', 'PRS', 'JJ', 'JJ', 'NN', 'UH', 'PMQ']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'Flair', 'Flair', 'Flair', 'Flair', 'Flair', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'Flair', 'MGNN']"
19,"Hindi ko ito namalayan dahil napaka masigasig nyang mag aral nun first sem nagiba nalamang ang kanyang kinikilos pagpasok ng Oct to November Noong March 10 , 2019 muli syang lumayas at doon patuloy ko lang sya muna pinabayaan habang kinikilala ko ang kanyang mga recruiter at kung saan patungo ang kanyang pinaglalaban natakot ako sa kanyang mga sulat at libro na nagtuturo ng armadong pakikibaka kung kaya noong May 22 , kinausap ko sya at kanyang mga lider na pauwiin sya at sinabi ko na ididimanda ko sila kung hindi nila papauwiin ang aking anak .","['RB', 'PR', 'PR', 'VBPT', 'CONJ', 'JJ', 'JJ', 'PR', 'VB', 'NOUN', 'FW', 'FW', 'FW', 'VBPT', 'VBPT', 'DT', 'PR', 'VBPR', 'NOUN', 'CONJ', 'PROPN', 'IN', 'PROPN', 'RB', 'PROPN', 'CD', 'PUNC', 'CD', 'RB', 'RB', 'VB', 'FW', 'PR', 'RB', 'PR', 'RB', 'PR', 'RB', 'VBPT', 'RB', 'VBPR', 'PR', 'DT', 'PR', 'DT', 'FW', 'FW', 'RB', 'RB', 'RB', 'DT', 'PR', 'VBPR', 'VBPT', 'PR', 'CONJ', 'PR', 'DT', 'NOUN', 'FW', 'NOUN', 'CCP', 'VBPR', 'CONJ', 'JJ', 'NOUN', 'CONJ', 'CONJ', 'RB', 'PROPN', 'CD', 'PUNC', 'VB', 'PR', 'PR', 'FW', 'PR', 'DT', 'FW', 'CCP', 'VB', 'PR', 'FW', 'VB', 'PR', 'CCP', 'VBPR', 'PR', 'PR', 'RB', 'RB', 'PR', 'VBFT', 'DT', 'PR', 'NOUN', 'PUNC']","['RBF', 'PRS', 'PRO', 'VBTS', 'CCR', 'JJCS', 'JJD', 'PRS', 'VBW', 'NNC', 'FW', 'FW', 'FW', 'VBTS', 'VBTS', 'DTC', 'PRSP', 'VBTR', 'NNC', 'CCB', 'NNP', 'IN', 'NNP', 'RBW', 'NNP', 'CDB', 'PMC', 'CDB', 'RBW', 'RBD', 'VBAF', 'FW', 'PRL', 'RBD', 'PRS', 'RBI', 'PRS', 'RBI', 'VBTS', 'RBW', 'VBTR', 'PRS', 'DTC', 'PRSP', 'DTCP', 'FW', 'FW', 'RBK', 'RBQ', 'RBL', 'DTC', 'PRSP', 'VBTR', 'VBTS', 'PRS', 'CCT', 'PRSP', 'DTCP', 'NNC', 'FW', 'NNC', 'CCP', 'VBTR', 'CCB', 'JJD', 'NNC', 'CCR', 'CCR', 'RBW', 'NNP', 'CDB', 'PMC', 'VBOF', 'PRS', 'PRS', 'FW', 'PRSP', 'DTCP', 'FW', 'CCP', 'VBOF', 'PRS', 'FW', 'VBOF', 'PRS', 'CCP', 'VBTR', 'PRS', 'PRP', 'RBK', 'RBF', 'PRP', 'VBTF', 'DTC', 'PRSP', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
20,"Masaya , masarap sa pakiramdam , `` mahabang pahayag pa ni Marian sa presscon ng kanyang bagong morning show sa GMA 7 , ang Yan Ang Morning kung saan makakasama niya ang kanyang gay BFF na si Boobay . Sa ngayon , pinaplano na raw nila ni Dingdong ang paggawa ng kanilang next baby . Samantala , super excited na nga si Marian sa kanyang morning show sa Kapuso network na magsisimula na sa darating na May 2 , mula Lunes hanggang Biyernes , 10:45 AM sa direksyon ni Louie Ignacio . In fairness , sa napanood naming trailer ng Yan Ang Morning at mukhang panalung-panalo rito ang mga mommy at ang mga nangangarap pa lang maging nanay .","['PROPN', 'PUNC', 'JJ', 'CONJ', 'NOUN', 'PUNC', 'SYM', 'JJ', 'NOUN', 'RB', 'DT', 'PROPN', 'CONJ', 'NOUN', 'CONJ', 'PR', 'JJ', 'NOUN', 'NOUN', 'CONJ', 'PROPN', 'CD', 'PUNC', 'DT', 'PROPN', 'PROPN', 'PROPN', 'RB', 'RB', 'VBFT', 'PR', 'DT', 'PR', 'NOUN', 'SYM', 'CCP', 'DT', 'PROPN', 'PUNC', 'CONJ', 'RB', 'PUNC', 'VBPT', 'CCP', 'RB', 'PR', 'DT', 'PROPN', 'DT', 'NOUN', 'CONJ', 'PR', 'JJ', 'NOUN', 'PUNC', 'CONJ', 'PUNC', 'JJ', 'JJ', 'CCP', 'RB', 'DT', 'PROPN', 'CONJ', 'PR', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'CCP', 'VBFT', 'RB', 'CONJ', 'NOUN', 'CCP', 'VB', 'CD', 'PUNC', 'RB', 'PROPN', 'RB', 'PROPN', 'PUNC', 'CD', 'PROPN', 'CONJ', 'NOUN', 'DT', 'PROPN', 'PROPN', 'PUNC', 'PROPN', 'FW', 'PUNC', 'CONJ', 'VBPT', 'PR', 'NOUN', 'CONJ', 'PROPN', 'PROPN', 'PROPN', 'IN', 'RB', 'JJ', 'PR', 'DT', 'DT', 'NOUN', 'IN', 'DT', 'DT', 'RB', 'RB', 'RB', 'VB', 'NOUN', 'PUNC']","['NNP', 'PMC', 'JJD', 'CCT', 'NNC', 'PMC', 'PMS', 'JJD', 'NNC', 'RBI', 'DTP', 'NNP', 'CCT', 'NNC', 'CCB', 'PRSP', 'JJD', 'NN', 'NN', 'CCT', 'NNPA', 'CDB', 'PMC', 'DTC', 'NNP', 'NNP', 'NNP', 'RBK', 'RBQ', 'VBTF', 'PRS', 'DTC', 'PRSP', 'NNC', 'PMS', 'CCP', 'DTP', 'NNP', 'PMP', 'CCT', 'RBW', 'PMC', 'VBTS', 'CCP', 'RBI', 'PRP', 'DTP', 'NNP', 'DTC', 'NNC', 'CCB', 'PRSP', 'JJ', 'NN', 'PMP', 'CCT', 'PMC', 'JJ', 'JJ', 'CCP', 'RBI', 'DTP', 'NNP', 'CCT', 'PRSP', 'NN', 'NN', 'CCT', 'NNC', 'NN', 'CCP', 'VBTF', 'RBI', 'CCT', 'NNC', 'CCP', 'VBH', 'CDB', 'PMC', 'RBW', 'NNP', 'RBW', 'NNP', 'PMC', 'CDB', 'NNPA', 'CCT', 'NNC', 'DTP', 'NNP', 'NNP', 'PMP', 'NNP', 'FW', 'PMC', 'CCT', 'VBTS', 'PRP', 'NN', 'CCB', 'NNP', 'NNP', 'NNP', 'IN', 'RBM', 'JJD', 'PRL', 'DTC', 'DTCP', 'NNC', 'IN', 'DTC', 'DTCP', 'RBD', 'RBI', 'RBI', 'VBW', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
21,"Hindi pa naming nakikita ang justices ng Korte Suprema , ng Presidential Electoral Tribunal .","['RB', 'RB', 'PR', 'VBPR', 'DT', 'NOUN', 'CONJ', 'PROPN', 'PROPN', 'PUNC', 'CONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNC']","['RBF', 'RBI', 'PRP', 'VBTR', 'DTC', 'NNS', 'CCB', 'NNP', 'NNP', 'PMC', 'CCB', 'NNP', 'NNP', 'NNP', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'MGNN']"
22,2 Ano po ang dapat naming gawin ?,"['CD', 'PR', 'FW', 'DT', 'VB', 'PR', 'VB', 'PUNC']","['CDB', 'PRQ', 'FW', 'DTC', 'VBS', 'PRP', 'VBOF', 'PMQ']","['MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
23,Mga buang na tagalog hindi makaintindi ng joke naming mga bisaya !,"['DT', 'NOUN', 'CCP', 'NOUN', 'RB', 'VB', 'CONJ', 'FW', 'PR', 'DT', 'NOUN', 'SYM']","['DTCP', 'NNC', 'CCP', 'NNC', 'RBF', 'VBW', 'CCB', 'FW', 'PRP', 'DTCP', 'NNC', 'PMS']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
